"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL513552";"";"None";"381.40";"0";"4.82";"31";"O=C1/C(=C/c2ccc(O)cc2)SC(=S)N1c1cccc(C(F)(F)F)c1";"IC50";"'='";"24000.0";"nM";"4.62";"";"";"UO_0000065";"12.11";"0.25";"-0.20";"11.40";"0";"CHEMBL976298";"Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139397";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";""
"CHEMBL486672";"";"None";"467.45";"0";"4.36";"35";"O=C1/C(=C/c2ccc(S(=O)(=O)[O-])cc2)SC(=S)N1c1cccc(C(F)(F)F)c1.[Na+]";"IC50";"'='";"29000.0";"nM";"4.54";"";"";"UO_0000065";"10.19";"0.22";"0.18";"6.08";"0";"CHEMBL976298";"Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139397";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";""
"CHEMBL513068";"";"None";"382.39";"0";"3.74";"17, Pyridine-NO-172";"O=C1/C(=C/c2cc[n+]([O-])cc2)SC(=S)N1c1cccc(C(F)(F)F)c1";"IC50";"'='";"8700.0";"nM";"5.06";"";"";"UO_0000065";"13.23";"0.28";"1.32";"10.71";"0";"CHEMBL976298";"Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139397";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";""
"CHEMBL461575";"";"None";"369.47";"0";"4.41";"13";"Cc1cccc(N2C(=O)/C(=C/c3ccc(C(=O)O)cc3)SC2=S)c1C";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"13.95";"0.28";"0.74";"8.95";"0";"CHEMBL976298";"Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139397";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";""
"CHEMBL1257047";"";"None";"510.66";"1";"4.42";"25; VRT-325";"COc1ccc(S(=O)(=O)N2CCN(C(C)c3nc(OC4CCCCC4)c4ccccc4n3)CC2)cc1";"EC50";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"11.08";"0.21";"1.24";"6.67";"1";"CHEMBL3748920";"Corrector activity at human CFTR F508 deletion mutant expressed in FRT cells incubated for 25 mins with forskolin by YFP-based fluorescence analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745695";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL4571017";"";"None";"521.52";"2";"5.52";"53";"O=C(O)c1ccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)C[C@@H](c3ccccc3)O2)cc1";"EC50";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"12.63";"0.24";"1.07";"7.00";"0";"CHEMBL4432800";"Corrector activity at CFTR F508del mutant in human bronchial epithelial cells incubated for 18 to 24 hrs by TECC-based conductance assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4431371";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"None";"";""
"CHEMBL4101487";"GALICAFTOR";"2.0";"559.47";"2";"5.72";"22";"O=C(O)c1ccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c3ccc(OC(F)F)cc3O2)cc1";"EC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"14.84";"0.28";"2.58";"8.03";"0";"CHEMBL4022897";"Corrector activity at CFTR F508del/F508del mutant in primary HBE cells assessed as increase in chloride ion current across apical membrane measured 18 to 24 hrs post compound treatment on basolateral side of cells in presence of channel potentiator GLPG1837 by trans-epithelial current clamp method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020819";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL3358691";"";"None";"420.92";"1";"5.50";"2b";"COc1ccc(Cl)cc1Nc1ncc(-c2sc(NC(=O)C(C)(C)C)nc2C)o1";"EC50";"'='";"740.0";"nM";"6.13";"";"";"UO_0000065";"14.57";"0.30";"0.63";"6.87";"0";"CHEMBL3383566";"Activity of human CFTR F508 deletion mutant expressed in FRT cells assessed as potentiation of genistein-induced iodine ion influx after 24 hrs by YFP-H148Q/I152L fluorescent quenching assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352347";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3323400";"";"None";"449.00";"1";"5.76";"9c";"COc1ccc(Cl)cc1Nc1nc2c(s1)CCCc1nc(NC(=O)C(C)C)sc1-2";"IC50";"'='";"5800.0";"nM";"5.24";"";"";"UO_0000065";"11.66";"0.25";"-0.52";"6.88";"0";"CHEMBL3368026";"Correction of defective trafficking of human deltaF508 mutant CFTR protein expressed in FRT epithelial cells coexpressing YFP-H148Q/I152L protein assessed as iodide influx for 16 to 20 hrs by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Epithelial cell";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352726";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307627";"";""
"CHEMBL3323412";"";"None";"413.57";"1";"5.19";"9h";"Cc1cccnc1Nc1nc2c(s1)CCCc1nc(NC(=O)C(C)(C)C)sc1-2";"IC50";"'='";"7200.0";"nM";"5.14";"";"";"UO_0000065";"12.43";"0.25";"-0.05";"6.44";"0";"CHEMBL3368026";"Correction of defective trafficking of human deltaF508 mutant CFTR protein expressed in FRT epithelial cells coexpressing YFP-H148Q/I152L protein assessed as iodide influx for 16 to 20 hrs by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Epithelial cell";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352726";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307627";"";""
"CHEMBL4160444";"";"None";"380.43";"0";"3.91";"5b";"O=C(Nc1nc(-c2cccc(O)c2)cs1)C1(c2ccc3c(c2)OCO3)CC1";"EC50";"'='";"2300.0";"nM";"5.64";"";"";"UO_0000065";"14.82";"0.29";"1.73";"6.99";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL3747405";"";"None";"475.62";"0";"2.92";"16";"CN(C)CCN1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccc(F)cc2)CC3)CC1";"EC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"8.41";"0.16";"1.08";"7.75";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL3746547";"";"None";"455.57";"0";"3.80";"19";"COc1ccc(CN2CCc3nc(-c4ccccn4)nc(NCCCn4ccnc4)c3C2)cc1";"EC50";"'='";"199.53";"nM";"6.70";"";"";"UO_0000065";"14.71";"0.27";"2.90";"8.27";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL2018585";"";"None";"400.48";"0";"3.69";"43";"COc1ccccc1C(=O)N1CCN(c2nc3cc(C)cc(C)c3cc2C#N)CC1";"EC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"9.99";"0.18";"0.31";"5.76";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4170137";"";"None";"515.39";"2";"5.15";"2b";"CCOC(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Br)cc1";"EC50";"'='";"302.0";"nM";"6.52";"";"";"UO_0000065";"12.65";"0.28";"1.37";"7.52";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL260774";"";"None";"460.63";"1";"6.24";"15Ni";"CCCCCCC(=O)Nc1nc(C)c(-c2csc(Nc3cc(OC)ccc3OC)n2)s1";"Kd";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"12.94";"0.26";"-0.28";"6.98";"0";"CHEMBL928176";"Corrector activity at human CFTR deltaF508 mutant expressed in FRT cells assessed as iodide influx";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144813";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL2018577";"";"None";"345.41";"0";"2.96";"17";"Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3cccnc3)nc2c1";"EC50";"'='";"2700.0";"nM";"5.57";"";"";"UO_0000065";"16.12";"0.29";"2.61";"6.14";"1";"CHEMBL2020568";"Activity at human CFTR delta F508 mutant expressed in forskolin-stimulated FRT cells assessed as increase in iodine influx measured as decrease in YFP fluorescence after 18 to 24 hrs at 37 degC in presence of genistein";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016518";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL2018592";"";"None";"359.43";"0";"3.35";"35";"Cc1cc(C)c2cc(C#N)c(NCCCNC(=O)c3cccnc3)nc2c1";"EC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"15.37";"0.28";"2.17";"6.09";"1";"CHEMBL2020568";"Activity at human CFTR delta F508 mutant expressed in forskolin-stimulated FRT cells assessed as increase in iodine influx measured as decrease in YFP fluorescence after 18 to 24 hrs at 37 degC in presence of genistein";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016518";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL4083374";"";"None";"352.46";"0";"2.14";"19";"CC1(C)Cc2c(sc(NC(=O)C3(CO)CC3)c2C(N)=O)C(C)(C)O1";"EC50";"'='";"1320.0";"nM";"5.88";"";"";"UO_0000065";"16.68";"0.33";"3.74";"5.78";"0";"CHEMBL4026938";"Potentiation of CFTR G551D mutant (unknown origin) expressed in HEK293 cells incubated for 10 mins in presence of forskolin measured for 2 mins by YFP halide assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"G551D";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024762";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4076611";"";"None";"349.42";"0";"1.80";"11";"CC1(C)Cc2c(sc(NC(=O)c3nnc[nH]3)c2C(N)=O)C(C)(C)O1";"EC50";"'='";"467.0";"nM";"6.33";"";"";"UO_0000065";"18.12";"0.36";"4.53";"5.15";"0";"CHEMBL4026937";"Potentiation of CFTR F508del mutant (unknown origin) expressed in human CFBE41o cells incubated for 10 mins in presence of forskolin measured for 7 secs by YFP halide assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024762";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4087115";"";"None";"346.41";"0";"2.66";"6";"CC1(C)Cc2c(sc(NC(=O)c3ccccc3O)c2C(N)=O)CO1";"EC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"22.77";"0.45";"5.23";"7.76";"0";"CHEMBL4026937";"Potentiation of CFTR F508del mutant (unknown origin) expressed in human CFBE41o cells incubated for 10 mins in presence of forskolin measured for 7 secs by YFP halide assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024762";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4761482";"";"None";"342.40";"0";"3.55";"2";"O=C(c1cnn(-c2ccccc2)c1)N1CCc2[nH]c3ccccc3c2C1";"EC50";"'='";"4100.0";"nM";"5.39";"";"";"UO_0000065";"15.73";"0.28";"1.84";"9.99";"0";"CHEMBL4730448";"Potentiation of human CFTR F508 deletion mutant expressed in rat FRT cells coexpressing HS-YFP assessed as increase in iodide influx pre-incubated for 15 to 30 mins in presence of forskolin by fluorescent method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725414";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME: 15-30";"ACTIVATOR"
"CHEMBL4742172";"";"None";"412.39";"0";"2.51";"24";"CS(=O)(=O)c1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3";"EC50";"'='";"10500.0";"nM";"4.98";"";"";"UO_0000065";"12.07";"0.24";"2.47";"5.03";"0";"CHEMBL4730448";"Potentiation of human CFTR F508 deletion mutant expressed in rat FRT cells coexpressing HS-YFP assessed as increase in iodide influx pre-incubated for 15 to 30 mins in presence of forskolin by fluorescent method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725414";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME: 15-30";"ACTIVATOR"
"CHEMBL4753999";"";"None";"394.37";"0";"4.33";"34";"Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)C(C)(C)C3";"EC50";"'='";"1910.0";"nM";"5.72";"";"";"UO_0000065";"14.50";"0.28";"1.39";"8.83";"0";"CHEMBL4730448";"Potentiation of human CFTR F508 deletion mutant expressed in rat FRT cells coexpressing HS-YFP assessed as increase in iodide influx pre-incubated for 15 to 30 mins in presence of forskolin by fluorescent method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725414";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME: 15-30";"ACTIVATOR"
"CHEMBL4097540";"";"None";"391.34";"0";"3.88";"7g";"CCN(CC)c1nc(Nc2ccc(F)cc2)nc(OCC(F)(F)C(F)F)n1";"EC50";"'='";"4800.0";"nM";"5.32";"";"";"UO_0000065";"13.59";"0.27";"1.44";"8.42";"0";"CHEMBL3998784";"Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997791";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL3597882";"";"None";"304.46";"1";"5.34";"9d";"CSc1cccc(Nc2nc(-c3cccs3)cs2)c1";"EC50";"'='";"8500.0";"nM";"5.07";"";"";"UO_0000065";"16.65";"0.36";"-0.27";"20.35";"0";"CHEMBL3598671";"Corrector activity at CFTR F508del mutant (unknown origin) expressed in human CFBE41o cells assessed as iodide influx after 24 hrs by HS-YFP assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CFBE41o";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3596188";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL1831064";"";"None";"504.34";"1";"4.53";"31";"Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1ccc(Br)o1)Oc1ccccc1-3";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"13.97";"0.29";"2.52";"9.88";"0";"CHEMBL1832642";"Inhibition of human wild-type CFTR expressed in FRT cells assessed as inhibition of forskolin-induced short-circuit current by voltage clamp electrophysiology assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828512";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL4795314";"";"None";"383.46";"0";"1.00";"5";"NC(=O)c1cc(S(=O)(=O)N2CCCCC2)sc1NC(=O)c1ccn[nH]1";"EC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"20.57";"0.43";"6.89";"5.70";"0";"CHEMBL4775864";"Potentiation of CFTR F508del mutant (unknown origin) expressed in human CFBE41o- cells co-expressing YFP incubated for 10 mins by halide potentiator assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CFBE41o-";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765492";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.1667 hr";"ACTIVATOR"
"CHEMBL4781656";"";"None";"398.46";"0";"1.40";"10";"COc1ccc(S(=O)(=O)c2cc(C(N)=O)c(NC(=O)C(C)(C)O)s2)cc1";"EC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"19.32";"0.40";"6.30";"5.67";"0";"CHEMBL4775864";"Potentiation of CFTR F508del mutant (unknown origin) expressed in human CFBE41o- cells co-expressing YFP incubated for 10 mins by halide potentiator assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CFBE41o-";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765492";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.1667 hr";"ACTIVATOR"
"CHEMBL3597886";"";"None";"361.45";"0";"4.44";"10a";"CCOC(=O)c1cc(-c2csc(Nc3cccc(SC)c3)n2)on1";"EC50";"'='";"58000.0";"nM";"4.24";"";"";"UO_0000065";"11.72";"0.24";"-0.20";"5.48";"0";"CHEMBL3598551";"Potentiator activity at CFTR F508del mutant (unknown origin) expressed in human CFBE41o cells assessed as increase in iodine influx measured after 30 mins incubation following rescue of F508del-CFTR by low temperature for 24 hrs by HS-YFP assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CFBE41o";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3596188";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL3357141";"";"None";"336.39";"0";"3.78";"45";"CC(C)(C)c1ccc(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O";"EC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"24.68";"0.45";"4.52";"10.10";"0";"CHEMBL3385212";"Potentiation of human CFTR F508del/G551D mutant in human bronchial epithelial cells by Ussing chambers recording technique";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Epithelial cell";"None";"";"";"UNDEFINED MUTATION";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352164";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307627";"";""
"CHEMBL4176184";"";"None";"418.95";"1";"6.16";"VRT-768";"O=C(Nc1ncc(Cc2ccccc2Cl)s1)C(c1ccccc1)c1ccccc1";"EC50";"'='";"7900.0";"nM";"5.10";"";"";"UO_0000065";"12.18";"0.24";"-1.06";"12.15";"0";"CHEMBL4146143";"Potentiator activity at CFTR F508-del mutant (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL2103870";"LUMACAFTOR";"4.0";"452.41";"0";"4.75";"1; VX-809";"Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1";"EC50";"'='";"2600.0";"nM";"5.58";"";"";"UO_0000065";"12.35";"0.23";"0.84";"5.71";"1";"CHEMBL4146142";"Corrector activity at CFTR F508-del mutant (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
