Compound ChEMBL ID,Bioactivity Type,Bioactivity Value (nM),Molecular Formula,SMILES,Data_Source,BindingDB Reactant_set_id
CHEMBL4453805,EC50,2860.0,C23H21F2NO6,O=C(O)c1ccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)CCO2)cc1,CHEMBL,
CHEMBL4453805,EC50,1340.0,C23H21F2NO6,O=C(O)c1ccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)CCO2)cc1,CHEMBL,
CHEMBL3910383,EC50,4525.0,C25H30N2O2,COc1ccc(C2(C(=O)Nc3ccc4[nH]c(C(C)(C)C)cc4c3)CC2(C)C)cc1,CHEMBL,
CHEMBL2018574,EC50,2200.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1,CHEMBL,
CHEMBL2018574,EC50,5900.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1,CHEMBL,
CHEMBL2018574,EC50,1500.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1,CHEMBL,
CHEMBL2018574,EC50,2187.76,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1,CHEMBL,
CHEMBL2018574,EC50,14000.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1,CHEMBL,
CHEMBL2018574,EC50,2200.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1,CHEMBL,
CHEMBL260775,EC50,2300.0,C21H17ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,CHEMBL,
CHEMBL260775,EC50,1100.0,C21H17ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,CHEMBL,
CHEMBL260775,EC50,3000.0,C21H17ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,CHEMBL,
CHEMBL260775,EC50,1096.48,C21H17ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,CHEMBL,
CHEMBL260775,EC50,2800.0,C21H17ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,CHEMBL,
CHEMBL2018583,EC50,2700.0,C21H21N5O2,COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)nc1,CHEMBL,
CHEMBL2018583,EC50,2691.53,C21H21N5O2,COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)nc1,CHEMBL,
CHEMBL5190632,EC50,107.0,C33H47N3O4,COc1ncc(C(C)(C)C)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL5085731,EC50,3780.0,C9H8F3NO2,COC(=O)c1ccc(C(F)(F)F)cc1N,CHEMBL,
CHEMBL5077005,EC50,30000.0,C14H13F3N2O2,CN(C)C(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N,CHEMBL,
CHEMBL5084140,EC50,15.0,C11H10BrF6N3O2,C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,CHEMBL,
CHEMBL5084140,EC50,18.0,C11H10BrF6N3O2,C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,CHEMBL,
CHEMBL5084140,EC50,43.0,C11H10BrF6N3O2,C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,CHEMBL,
CHEMBL5084140,EC50,150.0,C11H10BrF6N3O2,C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,CHEMBL,
CHEMBL5084140,EC50,25.0,C11H10BrF6N3O2,C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,CHEMBL,
CHEMBL5075860,EC50,10.0,C11H7BrF9N3O2,Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NCC(O)(C(F)(F)F)C(F)(F)F,CHEMBL,
CHEMBL4554422,EC50,14000.0,C19H18N4OS,Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3cccs3)nc2c1,CHEMBL,
CHEMBL4554422,EC50,14000.0,C19H18N4OS,Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3cccs3)nc2c1,CHEMBL,
CHEMBL2018581,EC50,1500.0,C23H24N4O3,COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)cc1OC,CHEMBL,
CHEMBL2018581,EC50,1513.56,C23H24N4O3,COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)cc1OC,CHEMBL,
CHEMBL4170223,EC50,2200.0,C20H16N2O3,O=C(Nc1cccc2cccnc12)C1(c2ccc3c(c2)OCO3)CC1,CHEMBL,
CHEMBL4170223,EC50,2187.76,C20H16N2O3,O=C(Nc1cccc2cccnc12)C1(c2ccc3c(c2)OCO3)CC1,CHEMBL,
CHEMBL4762302,EC50,80.0,C18H16F4N4O,Cc1ccc(F)c2[nH]c3c(c12)[C@H](C)N(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,CHEMBL,
CHEMBL4783477,EC50,10600.0,C16H16N4O2,COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc[nH]n1)CC3,CHEMBL,
CHEMBL44,EC50,4400.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,CHEMBL,
CHEMBL44,EC50,8200.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,CHEMBL,
CHEMBL44,EC50,8480.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,CHEMBL,
CHEMBL44,EC50,6170.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,CHEMBL,
CHEMBL44,EC50,14200.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,CHEMBL,
CHEMBL5076312,EC50,8.0,C13H15F6N3O2,CCc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL,
CHEMBL5076312,EC50,43.0,C13H15F6N3O2,CCc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL,
CHEMBL5082569,EC50,20.0,C13H16F6N4O2,CN(C)c1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL,
CHEMBL5082569,EC50,46.0,C13H16F6N4O2,CN(C)c1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL,
CHEMBL1949980,EC50,390.0,C28H29N3O2,CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1,CHEMBL,
CHEMBL1949980,EC50,1250.0,C28H29N3O2,CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1,CHEMBL,
CHEMBL1949980,EC50,260.0,C28H29N3O2,CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1,CHEMBL,
CHEMBL1949980,EC50,990.0,C28H29N3O2,CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1,CHEMBL,
CHEMBL4453036,EC50,1160.0,C32H31F2NO6,CCOC(=O)c1cc(C)cc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)C[C@@H](c3ccccc3)O2)c1,CHEMBL,
CHEMBL4087035,EC50,50.0,C17H16F6N6OS,CCN(CC)c1nc(Nc2ccc3ncsc3c2)nc(OC(C(F)(F)F)C(F)(F)F)n1,CHEMBL,
CHEMBL4087035,EC50,30.0,C17H16F6N6OS,CCN(CC)c1nc(Nc2ccc3ncsc3c2)nc(OC(C(F)(F)F)C(F)(F)F)n1,CHEMBL,
CHEMBL4171265,EC50,1700.0,C20H14F2N2O4S,O=C(Nc1nc(-c2ccc(O)cc2)cs1)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL,
CHEMBL4171265,EC50,1698.24,C20H14F2N2O4S,O=C(Nc1nc(-c2ccc(O)cc2)cs1)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL,
CHEMBL4551092,EC50,820.0,C31H38F3NO5,COc1ccc(C(F)(F)F)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL4551092,EC50,580.0,C31H38F3NO5,COc1ccc(C(F)(F)F)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL4551092,EC50,173.0,C31H38F3NO5,COc1ccc(C(F)(F)F)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL4551092,EC50,820.0,C31H38F3NO5,COc1ccc(C(F)(F)F)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL4551092,EC50,580.0,C31H38F3NO5,COc1ccc(C(F)(F)F)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL4551092,EC50,173.0,C31H38F3NO5,COc1ccc(C(F)(F)F)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL2018593,EC50,8200.0,C21H21N5O,Cc1cc(C)c2cc(C#N)c(NCCCNC(=O)c3ccncc3)nc2c1,CHEMBL,
CHEMBL2018593,EC50,13182.57,C21H21N5O,Cc1cc(C)c2cc(C#N)c(NCCCNC(=O)c3ccncc3)nc2c1,CHEMBL,
CHEMBL1583913,EC50,15000.0,C22H22N4O3,COc1ccc(C(=O)NCCNc2nc3c(C)cccc3cc2C#N)cc1OC,CHEMBL,
CHEMBL1583913,EC50,3800.0,C22H22N4O3,COc1ccc(C(=O)NCCNc2nc3c(C)cccc3cc2C#N)cc1OC,CHEMBL,
CHEMBL3358692,EC50,660.0,C17H18ClN5O3S,COc1ccc(Cl)cc1Nc1nnc(-c2csc(NC(=O)C(C)(C)C)n2)o1,CHEMBL,
CHEMBL3745870,EC50,100000.0,C27H35N7,CN1CCN(CCCNc2nc(-c3ccncc3)nc3c2CN(Cc2ccccc2)CC3)CC1,CHEMBL,
CHEMBL3746219,EC50,100000.0,C27H31ClN6O,CCN(C(C)=O)C1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccc(Cl)cc2)CC3)C1,CHEMBL,
CHEMBL3747771,EC50,300.0,C30H41N7,CC(C)c1ccc(CN2CCc3nc(-c4ccccn4)nc(N4CCN(CCN(C)C)CC4)c3C2)cc1,CHEMBL,
CHEMBL3747771,EC50,302.0,C30H41N7,CC(C)c1ccc(CN2CCc3nc(-c4ccccn4)nc(N4CCN(CCN(C)C)CC4)c3C2)cc1,CHEMBL,
CHEMBL2018575,EC50,3000.0,C22H22N4O2,COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)cc1,CHEMBL,
CHEMBL2018575,EC50,3019.95,C22H22N4O2,COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)cc1,CHEMBL,
CHEMBL2018580,EC50,4200.0,C23H24N4O3,COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c(OC)c1,CHEMBL,
CHEMBL2018580,EC50,4168.69,C23H24N4O3,COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c(OC)c1,CHEMBL,
CHEMBL4163314,EC50,758.58,C27H29N5O2S,Cc1nc(NC(=O)C(C)(C)C)sc1-c1cc(Cc2ccccc2)n(C(=O)NCc2ccccc2)n1,CHEMBL,
CHEMBL4169748,EC50,900.0,C21H17FN2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(F)cc1,CHEMBL,
CHEMBL4169748,EC50,891.25,C21H17FN2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(F)cc1,CHEMBL,
CHEMBL4173166,EC50,4900.0,C20H15BrN2O3S,O=C(Nc1nc(-c2ccc(Br)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1,CHEMBL,
CHEMBL4173166,EC50,4897.79,C20H15BrN2O3S,O=C(Nc1nc(-c2ccc(Br)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1,CHEMBL,
CHEMBL4174487,EC50,1800.0,C20H16N2O4S,O=C(Nc1nc(-c2ccc(O)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1,CHEMBL,
CHEMBL4174487,EC50,1819.7,C20H16N2O4S,O=C(Nc1nc(-c2ccc(O)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1,CHEMBL,
CHEMBL4175544,EC50,3900.0,C21H18N2O4S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(O)cc1,CHEMBL,
CHEMBL4175544,EC50,3890.45,C21H18N2O4S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(O)cc1,CHEMBL,
CHEMBL4796687,EC50,430.0,C32H30N2O4S,CCCCCc1ccc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)cc1,CHEMBL,
CHEMBL4752374,EC50,1060.0,C31H22N2O4S2,O=C(c1ccc(-c2cccs2)cc1)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,CHEMBL,
CHEMBL4754263,EC50,250.0,C33H24N2O4S,O=C(c1cccc(-c2ccccc2)c1)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,CHEMBL,
CHEMBL2103870,EC50,2600.0,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,CHEMBL,
CHEMBL2103870,EC50,2600.0,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,CHEMBL,
CHEMBL2103870,EC50,2570.4,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,CHEMBL,
CHEMBL2103870,EC50,2600.0,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,CHEMBL,
CHEMBL4785210,EC50,11.0,C16H16F3N3O5S,C[C@H](O)CNC(=O)c1ncc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1N,CHEMBL,
CHEMBL4785210,EC50,18.0,C16H16F3N3O5S,C[C@H](O)CNC(=O)c1ncc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1N,CHEMBL,
CHEMBL3747159,EC50,200.0,C25H29FN6,Fc1ccc(CN2CCc3nc(-c4ccccn4)nc(NCCN4CCCC4)c3C2)cc1,CHEMBL,
CHEMBL3747159,EC50,500.0,C25H29FN6,Fc1ccc(CN2CCc3nc(-c4ccccn4)nc(NCCN4CCCC4)c3C2)cc1,CHEMBL,
CHEMBL3746126,EC50,300.0,C28H34N6O2,CCN(C(C)=O)C1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccc(OC)cc2)CC3)C1,CHEMBL,
CHEMBL3746126,EC50,302.0,C28H34N6O2,CCN(C(C)=O)C1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccc(OC)cc2)CC3)C1,CHEMBL,
CHEMBL4547279,EC50,213.0,C29H35F3N2O6,COc1ncc(C(F)(F)F)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)[C@@H]2CCCCO2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL4746459,EC50,3200.0,C16H17IN2O3S,CCOC(=O)Cc1csc(N(CC)C(=O)c2ccc(I)cc2)n1,CHEMBL,
CHEMBL1882863,EC50,100000.0,C24H24N4O2,COc1cccc(C(=O)N2CCN(c3nc4cc(C)cc(C)c4cc3C#N)CC2)c1,CHEMBL,
CHEMBL4165261,EC50,2900.0,C20H15ClN2O3S,O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1,CHEMBL,
CHEMBL4165261,EC50,2884.03,C20H15ClN2O3S,O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1,CHEMBL,
CHEMBL4171047,EC50,1200.0,C21H18N2O4S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(O)c1,CHEMBL,
CHEMBL4171047,EC50,1202.26,C21H18N2O4S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(O)c1,CHEMBL,
CHEMBL4073541,EC50,2500.0,C26H21F2NO4,O=C(NC1CC(c2ccccc2)Oc2ccccc21)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL,
CHEMBL4096042,EC50,210.0,C28H23F2NO7,COc1ccc2c(c1)[C@H](NC(=O)C1(c3ccc4c(c3)OC(F)(F)O4)CC1)C[C@H](c1cccc(C(=O)O)c1)O2,CHEMBL,
CHEMBL4079174,EC50,40.0,C13H13F4N5O,CNc1nc(Nc2ccccc2)nc(OCC(F)(F)C(F)F)n1,CHEMBL,
CHEMBL4079174,EC50,31.0,C13H13F4N5O,CNc1nc(Nc2ccccc2)nc(OCC(F)(F)C(F)F)n1,CHEMBL,
CHEMBL4083915,EC50,2300.0,C22H19ClF3NO4,CC1(C)C[C@@H](NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)c2ccc(F)c(Cl)c2O1,CHEMBL,
CHEMBL4450801,EC50,1000.0,C25H30ClN5O4S,COc1ccc(Cl)cc1Cn1nc(-c2sc(NC(=O)C(C)(C)C)nc2C)cc1C(=O)N1CCOCC1,CHEMBL,
CHEMBL4444246,EC50,3800.0,C22H22N4O3S,COc1ccc(S(=O)(=O)N2CCN(c3nc4ccc(C)cc4cc3C#N)CC2)cc1,CHEMBL,
CHEMBL4444246,EC50,5000.0,C22H22N4O3S,COc1ccc(S(=O)(=O)N2CCN(c3nc4ccc(C)cc4cc3C#N)CC2)cc1,CHEMBL,
CHEMBL2018587,EC50,100000.0,C22H21N5O,Cc1cc(C)c2cc(C#N)c(N3CCN(C(=O)c4cccnc4)CC3)nc2c1,CHEMBL,
CHEMBL4167279,EC50,8200.0,C20H15ClN2O3S,O=C(Nc1nc(-c2cccc(Cl)c2)cs1)C1(c2ccc3c(c2)OCO3)CC1,CHEMBL,
CHEMBL4167279,EC50,8128.31,C20H15ClN2O3S,O=C(Nc1nc(-c2cccc(Cl)c2)cs1)C1(c2ccc3c(c2)OCO3)CC1,CHEMBL,
CHEMBL4084934,EC50,981.0,C19H30N2O4S,CC(C)(C)CC(O)C(=O)Nc1sc2c(c1C(N)=O)CC(C)(C)OC2(C)C,CHEMBL,
CHEMBL4084934,EC50,0.54,C19H30N2O4S,CC(C)(C)CC(O)C(=O)Nc1sc2c(c1C(N)=O)CC(C)(C)OC2(C)C,CHEMBL,
CHEMBL4059736,EC50,162.0,C19H22N2O4S,CC1(C)Cc2c(sc(NC(=O)c3ccccc3O)c2C(N)=O)C(C)(C)O1,CHEMBL,
CHEMBL4059736,EC50,4.0,C19H22N2O4S,CC1(C)Cc2c(sc(NC(=O)c3ccccc3O)c2C(N)=O)C(C)(C)O1,CHEMBL,
CHEMBL4075348,EC50,181.0,C16H20N4O3S,CC1(C)Cc2c(sc(NC(=O)c3ccn[nH]3)c2C(N)=O)C(C)(C)O1,CHEMBL,
CHEMBL4075348,EC50,339.0,C16H20N4O3S,CC1(C)Cc2c(sc(NC(=O)c3ccn[nH]3)c2C(N)=O)C(C)(C)O1,CHEMBL,
CHEMBL4075348,EC50,3.0,C16H20N4O3S,CC1(C)Cc2c(sc(NC(=O)c3ccn[nH]3)c2C(N)=O)C(C)(C)O1,CHEMBL,
CHEMBL4104967,EC50,236.0,C17H18N2O4S,CC1Cc2c(sc(NC(=O)c3ccccc3O)c2C(N)=O)C(C)O1,CHEMBL,
CHEMBL4104967,EC50,4.0,C17H18N2O4S,CC1Cc2c(sc(NC(=O)c3ccccc3O)c2C(N)=O)C(C)O1,CHEMBL,
CHEMBL4102980,EC50,421.0,C18H28N2O4S,CC1(C)Cc2c(sc(NC(=O)[C@@H](O)C(C)(C)C)c2C(N)=O)C(C)(C)O1,CHEMBL,
CHEMBL4102980,EC50,2.7,C18H28N2O4S,CC1(C)Cc2c(sc(NC(=O)[C@@H](O)C(C)(C)C)c2C(N)=O)C(C)(C)O1,CHEMBL,
CHEMBL4079652,EC50,590.0,C17H22N4O3S,Cc1cc(C(=O)Nc2sc3c(c2C(N)=O)CC(C)(C)OC3(C)C)[nH]n1,CHEMBL,
CHEMBL4079652,EC50,13.0,C17H22N4O3S,Cc1cc(C(=O)Nc2sc3c(c2C(N)=O)CC(C)(C)OC3(C)C)[nH]n1,CHEMBL,
CHEMBL4084934,EC50,981.0,C19H30N2O4S,CC(C)(C)CC(O)C(=O)Nc1sc2c(c1C(N)=O)CC(C)(C)OC2(C)C,CHEMBL,
CHEMBL4084934,EC50,0.54,C19H30N2O4S,CC(C)(C)CC(O)C(=O)Nc1sc2c(c1C(N)=O)CC(C)(C)OC2(C)C,CHEMBL,
CHEMBL4533405,EC50,150.0,C30H37F3N2O5,COc1ncc(C(F)(F)F)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL4453629,EC50,247.0,C34H46N2O5,COc1ncc(C2CCCC2)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL5085858,EC50,5310.0,C12H9F3N2O3,COC(=O)c1nc(-c2ccco2)c(C(F)(F)F)cc1N,CHEMBL,
CHEMBL28,EC50,9000.0,C15H10O5,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,CHEMBL,
CHEMBL5173199,EC50,2110.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL5173199,EC50,1520.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL5173199,EC50,1780.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL5173199,EC50,990.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL5173199,EC50,241.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL5172188,EC50,210.0,C30H38F3N3O4,COc1ncc(C(F)(F)F)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL,
CHEMBL2010601,EC50,22.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL,
CHEMBL2010601,EC50,3.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL,
CHEMBL2010601,EC50,236.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL,
CHEMBL2010601,EC50,3.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL,
CHEMBL2010601,EC50,236.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL,
CHEMBL2010601,EC50,1300.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL,
CHEMBL2010601,EC50,126.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL,
CHEMBL2010601,EC50,11.7,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL,
CHEMBL2010601,EC50,49.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL,
CHEMBL2010601,EC50,70.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL,
CHEMBL2010601,EC50,131.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL,
CHEMBL2010601,EC50,68.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL,
CHEMBL2010601,EC50,34.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL,
CHEMBL3747604,EC50,900.0,C27H41N7,CN(C)CCN1CCN(c2nc(-c3ccccn3)nc3c2CN(CC2CCCCC2)CC3)CC1,CHEMBL,
CHEMBL3747604,EC50,891.25,C27H41N7,CN(C)CCN1CCN(c2nc(-c3ccccn3)nc3c2CN(CC2CCCCC2)CC3)CC1,CHEMBL,
CHEMBL260775,EC50,2300.0,C21H17ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,CHEMBL,
CHEMBL260775,EC50,1100.0,C21H17ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,CHEMBL,
CHEMBL260775,EC50,3000.0,C21H17ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,CHEMBL,
